country,category,url,Jan 21,Jan 22,Jan 23,Jan 24,Jan 25,Jan 26,Jan 27,Jan 28,Jan 29,Jan 30,Jan 31,Feb 01,Feb 02,Feb 03,Feb 04,Feb 05,Feb 06,Feb 07,Feb 08,Feb 09,Feb 10,Feb 11,Feb 12,Feb 13,Feb 14,Feb 15,Feb 16,Feb 17,Feb 18,Feb 19,Feb 20,Feb 21,Feb 22,Feb 23,Feb 24,Feb 25,Feb 26,Feb 27,Feb 28,Feb 29,Mar 01,Mar 02,Mar 03,Mar 04,Mar 05,Mar 06,Mar 07,Mar 08,Mar 09,Mar 10,Mar 11,Mar 12,Mar 13,Mar 14,Mar 15,Mar 16,Mar 17,Mar 18,Mar 19,Mar 20,Mar 21,Mar 22,Mar 23,Mar 24,Mar 25,Mar 26,Mar 27,Mar 28
Sudan,Africa,https://cdn.countryflags.com/thumbs/sudan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.022805397280397082,0.022805397280397082,0.022805397280397082,0.022805397280397082,0.022805397280397082,0.022805397280397082,0.022805397280397082,0.022805397280397082,0.022805397280397082,0.022805397280397082,0.022805397280397082,0.022805397280397082,0.022805397280397082,0.022805397280397082
Suriname,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/suriname/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swaziland,Africa,https://cdn.countryflags.com/thumbs/swaziland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden,Europe,https://cdn.countryflags.com/thumbs/sweden/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.09901705766852455,0.29705117300557365,0.6931194036796718,0.7921364613481964,0.9901705766852456,0.9901705766852456,1.5842729226963927,1.980341153370491,2.0793582110390156,2.4754264417131138,3.5646140760668836,4.158716422078031,6.53512580612262,9.109569305504259
Switzerland,Europe,https://cdn.countryflags.com/thumbs/switzerland/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11554524994632924,0.11554524994632924,0.11554524994632924,0.23109049989265848,0.23109049989265848,0.3466357498389877,0.46218099978531696,0.46218099978531696,0.8088167496243047,1.2709977494096216,1.5020882493022802,1.6176334992486094,2.1953597489802554,2.4264502488729143,3.812993248228865,4.968445747692157,6.470533996994438,6.932714996779755,7.62598649645773,9.936891495384314,11.901160744471913,18.60278524135901,22.76241423942686
Syria,Asia & the Pacific,https://cdn.countryflags.com/thumbs/syria/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0
Taiwan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/taiwan/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,"",0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,"",0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.04198721279434348,0.08397442558868697,0.08397442558868697,0.08397442558868697,0.08397442558868697,0.08397442558868697,0.08397442558868697,0.08397442558868697,0.08397442558868697
Tajikistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tajikistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tanzania,Africa,https://cdn.countryflags.com/thumbs/tanzania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,Asia & the Pacific,https://cdn.countryflags.com/thumbs/thailand/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014326652080033607,0.014326652080033607,"","",0.014326652080033607,"",0.014326652080033607,"","","",0.014326652080033607,0.014326652080033607,"",0.014326652080033607,0.014326652080033607,0.014326652080033607,0.014326652080033607,0.014326652080033607,0.014326652080033607,0.014326652080033607,0.014326652080033607,0.014326652080033607,0.014326652080033607,0.05730660832013443,0.05730660832013443,0.05730660832013443,0.07163326040016804,0.07163326040016804
Timor,Asia & the Pacific,https://cdn.countryflags.com/thumbs/timor/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Togo,Africa,https://cdn.countryflags.com/thumbs/togo/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12079137192062027
Tonga,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tonga/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Trinidad & Tobago,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/trinidad-and-tobago/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7145455026148793,0.7145455026148793,1.4290910052297585
Tunisia,Africa,https://cdn.countryflags.com/thumbs/tunisia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08461226177206167,0.08461226177206167,0.25383678531618503,0.25383678531618503,0.25383678531618503,0.42306130886030835,0.42306130886030835,0.5076735706323701
Turkey,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkey/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0,0.0,0.0,0.011856901381183171,0.047427605524732686,0.10671211243064854,0.2489949290048466,0.35570704143549514,0.43870535110377734,0.5217036607720595,0.6995571814898071,0.8892676035887378,1.0908349270688518
Turkmenistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkmenistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tuvalu,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tuvalu/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Uganda,Africa,https://cdn.countryflags.com/thumbs/uganda/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine,Europe,https://cdn.countryflags.com/thumbs/ukraine/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","",0.0,"","",0.0,0.0,0.0,0.04573126220410187,0.04573126220410187,0.0685968933061528,0.0685968933061528,0.0685968933061528,0.0685968933061528,0.0685968933061528,0.09146252440820374,0.11432815551025467,0.11432815551025467
United Arab Emirates,Asia & the Pacific,https://cdn.countryflags.com/thumbs/united-arab-emirates/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,"",0.0,"",0.0,"",0.0,0.0,"",0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20221629054436627,0.20221629054436627,0.20221629054436627,0.20221629054436627,0.20221629054436627,0.20221629054436627,0.20221629054436627
United Kingdom,Europe,https://cdn.countryflags.com/thumbs/united-kingdom/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014730576865299069,0.014730576865299069,0.029461153730598138,0.044191730595897205,0.07365288432649535,0.08838346119179441,0.08838346119179441,0.1473057686529907,0.1473057686529907,0.30934211417128044,0.5155701902854674,0.8101817275914488,0.8838346119179441,1.517249417125804,2.121203068603066,2.607312105157935,3.432224409614683,4.1392920991490385,4.934743249875188,6.216303437156207,6.820257088633468,8.514273428142861,11.180507840761992
United States,North America,https://cdn.countryflags.com/thumbs/united-states-of-america/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030211238763900275,0.006042247752780055,0.018126743258340166,0.027190114887510247,0.0332323626402903,0.03625348651668033,0.042295734269460386,0.05135910589863047,0.06344360140419057,0.07854922078614071,0.08459146853892077,0.09063371629170083,0.1208449550556011,0.1419928221903313,0.17220406095423157,0.2084575474709119,0.2567955294931523,0.32628137865012297,0.45316858145850414,0.45316858145850414,0.7854922078614072,1.0271821179726093,1.422949345779703,1.7824630870701164,2.419920224988412,3.172180070209529,3.9153765438014756,5.157058456997777
Uruguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/uruguay/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/uzbekistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanuatu,Asia & the Pacific,https://cdn.countryflags.com/thumbs/vanuatu/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vatican,Europe,https://cdn.countryflags.com/thumbs/vatican/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,"","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/venezuela/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03516676060294536,0.03516676060294536
Vietnam,Asia & the Pacific,https://cdn.countryflags.com/thumbs/vietnam/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yemen,Asia & the Pacific,https://cdn.countryflags.com/thumbs/yemen/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Zambia,Africa,https://cdn.countryflags.com/thumbs/zambia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zimbabwe,Africa,https://cdn.countryflags.com/thumbs/zimbabwe/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.06728149845585596,0.06728149845585596,0.06728149845585596,0.06728149845585596,0.06728149845585596
[WORLD AVERAGE],World,https://webcomicms.net/sites/default/files/clipart/128927/axis-cliparts-128927-7947916.png,0.0007697440573644861,0.002180941495866044,0.002180941495866044,0.0033355575819127735,0.005259917725323989,0.007184277868735205,0.010391544774420563,0.013598811680105922,0.016934369262018696,0.021809414958660442,0.027325914036439258,0.03322728514290032,0.039128656249361383,0.046441224794324,0.05478011874910593,0.06324730338011528,0.07248423206848911,0.08184945143309036,0.092882449588648,0.10430031977288788,0.11674451536694706,0.13059990839950783,0.143044103993567,0.17575822643155767,0.17742600522251406,0.19589986259926173,0.21411713862355458,0.22771595030366049,0.2402884365739471,0.2581208405695577,0.27300255901193776,0.2882691494830001,0.30263770522047045,0.3159799355481216,0.3359932810395982,0.3461282444615639,0.3543388477401185,0.3592138934367602,0.36652646198172284,0.37473706526027734,0.38217792448146737,0.3907733997887041,0.40001032847707796,0.4107867452801808,0.42104999937837395,0.4342639390297976,0.4474778786812213,0.4599220742752805,0.4893006391313584,0.516113390462888,0.5506235823680624,0.5924463428181995,0.6374763701740219,0.6936676863616295,0.7390825857461342,0.8347874302117853,0.9112486732433243,1.0124700167867542,1.1344744498790251,1.2680250438317635,1.443398398234639,1.6602096410589693,1.873172163596477,2.099476916461636,2.381716404161948,2.692564712660973,3.036896887655353,3.475394419000655
