Entity,Code,Day,Value
Spain,ESP,12,0.021524253345713795
Spain,ESP,13,0.021524253345713795
Spain,ESP,14,0.021524253345713795
Spain,ESP,15,0.021524253345713795
Spain,ESP,16,0.021524253345713795
Spain,ESP,17,0.021524253345713795
Spain,ESP,18,0.021524253345713795
Spain,ESP,19,0.021524253345713795
Spain,ESP,20,0.04304850669142759
Spain,ESP,21,0.04304850669142759
Spain,ESP,22,0.04304850669142759
Spain,ESP,23,0.04304850669142759
Spain,ESP,24,0.04304850669142759
Spain,ESP,25,0.04304850669142759
Spain,ESP,26,0.04304850669142759
Spain,ESP,27,0.04304850669142759
Spain,ESP,28,0.04304850669142759
Spain,ESP,29,0.04304850669142759
Spain,ESP,30,0.04304850669142759
Spain,ESP,31,0.04304850669142759
Spain,ESP,32,0.04304850669142759
Spain,ESP,33,0.04304850669142759
Spain,ESP,34,0.04304850669142759
Spain,ESP,35,0.04304850669142759
Spain,ESP,36,0.04304850669142759
Spain,ESP,37,0.2582910401485655
Spain,ESP,38,0.5381063336428449
Spain,ESP,39,0.6887761070628414
Spain,ESP,40,0.9685914005571208
Spain,ESP,41,0.9685914005571208
Spain,ESP,42,2.4537648814113724
Spain,ESP,43,3.250162255202783
Spain,ESP,44,4.261802162451332
Spain,ESP,45,5.531733109848445
Spain,ESP,46,8.050070751296959
Spain,ESP,47,9.255428938656932
Spain,ESP,48,12.677785220625426
Spain,ESP,49,22.040835426010926
Spain,ESP,50,35.27825123362491
Spain,ESP,51,46.06190215982752
Spain,ESP,52,63.8194111700414
Spain,ESP,53,91.06911590571507
Spain,ESP,54,123.82902949789145
Spain,ESP,55,166.87753618931904
Spain,ESP,56,197.82941250045548
Sri Lanka,LKA,7,0.04742923581730676
Sri Lanka,LKA,8,0.04742923581730676
Sri Lanka,LKA,9,0.04742923581730676
Sri Lanka,LKA,10,0.04742923581730676
Sri Lanka,LKA,11,0.04742923581730676
Sri Lanka,LKA,12,0.04742923581730676
Sri Lanka,LKA,13,0.04742923581730676
Sri Lanka,LKA,14,0.04742923581730676
Sri Lanka,LKA,15,0.04742923581730676
Sri Lanka,LKA,16,0.04742923581730676
Sri Lanka,LKA,17,0.04742923581730676
Sri Lanka,LKA,18,0.04742923581730676
Sri Lanka,LKA,19,0.04742923581730676
Sri Lanka,LKA,20,0.04742923581730676
Sri Lanka,LKA,21,0.04742923581730676
Sri Lanka,LKA,22,0.04742923581730676
Sri Lanka,LKA,23,0.04742923581730676
Sri Lanka,LKA,24,0.04742923581730676
Sri Lanka,LKA,25,0.04742923581730676
Sri Lanka,LKA,26,0.04742923581730676
Sri Lanka,LKA,27,0.04742923581730676
Sri Lanka,LKA,28,0.04742923581730676
Sri Lanka,LKA,29,0.04742923581730676
Sri Lanka,LKA,30,0.04742923581730676
Sri Lanka,LKA,31,0.04742923581730676
Sri Lanka,LKA,32,0.04742923581730676
Sri Lanka,LKA,33,0.04742923581730676
Sri Lanka,LKA,34,0.04742923581730676
Sri Lanka,LKA,35,0.04742923581730676
Sri Lanka,LKA,36,0.04742923581730676
Sri Lanka,LKA,37,0.04742923581730676
Sri Lanka,LKA,38,0.04742923581730676
Sri Lanka,LKA,39,0.04742923581730676
Sri Lanka,LKA,40,0.04742923581730676
Sri Lanka,LKA,41,0.04742923581730676
Sri Lanka,LKA,42,0.04742923581730676
Sri Lanka,LKA,43,0.04742923581730676
Sri Lanka,LKA,44,0.04742923581730676
Sri Lanka,LKA,45,0.04742923581730676
Sri Lanka,LKA,46,0.04742923581730676
Sri Lanka,LKA,47,0.04742923581730676
Sri Lanka,LKA,48,0.04742923581730676
Sri Lanka,LKA,49,0.04742923581730676
Sri Lanka,LKA,50,0.04742923581730676
Sri Lanka,LKA,51,0.09485847163461351
Sri Lanka,LKA,52,0.14228770745192026
Sri Lanka,LKA,53,0.28457541490384053
Sri Lanka,LKA,54,0.5217215939903743
Sri Lanka,LKA,55,0.9011554805288284
Sri Lanka,LKA,56,1.375447838701896
Sudan,SDN,53,0.02296675174546739
Sudan,SDN,54,0.02296675174546739
Sudan,SDN,55,0.02296675174546739
Sudan,SDN,56,0.04593350349093478
Suriname,SUR,55,1.730846453149448
Suriname,SUR,56,1.730846453149448
Swaziland,SWZ,54,0.6947845994045696
Swaziland,SWZ,55,0.6947845994045696
Swaziland,SWZ,56,0.6947845994045696
Sweden,SWE,11,0.09879776946251839
Sweden,SWE,12,0.09879776946251839
Sweden,SWE,13,0.09879776946251839
Sweden,SWE,14,0.09879776946251839
Sweden,SWE,15,0.09879776946251839
Sweden,SWE,16,0.09879776946251839
Sweden,SWE,17,0.09879776946251839
Sweden,SWE,18,0.09879776946251839
Sweden,SWE,19,0.09879776946251839
Sweden,SWE,20,0.09879776946251839
Sweden,SWE,21,0.09879776946251839
Sweden,SWE,22,0.09879776946251839
Sweden,SWE,23,0.09879776946251839
Sweden,SWE,24,0.09879776946251839
Sweden,SWE,25,0.09879776946251839
Sweden,SWE,26,0.09879776946251839
Sweden,SWE,27,0.09879776946251839
Sweden,SWE,28,0.09879776946251839
Sweden,SWE,29,0.09879776946251839
Sweden,SWE,30,0.09879776946251839
Sweden,SWE,31,0.09879776946251839
Sweden,SWE,32,0.09879776946251839
Sweden,SWE,33,0.09879776946251839
Sweden,SWE,34,0.09879776946251839
Sweden,SWE,35,0.09879776946251839
Sweden,SWE,36,0.09879776946251839
Sweden,SWE,37,0.19759553892503678
Sweden,SWE,38,0.6915843862376287
Sweden,SWE,39,1.1855732335502207
Sweden,SWE,40,1.284371003012739
Sweden,SWE,41,1.3831687724752575
Sweden,SWE,42,1.4819665419377759
Sweden,SWE,43,2.3711464671004414
Sweden,SWE,44,3.4579219311881437
Sweden,SWE,45,6.026663937213622
Sweden,SWE,46,13.53529441636502
Sweden,SWE,47,15.90644088346546
Sweden,SWE,48,20.055947200891236
Sweden,SWE,49,24.50184682670456
Sweden,SWE,50,32.20807284478099
Sweden,SWE,51,45.54577172222098
Sweden,SWE,52,61.254617066761405
Sweden,SWE,53,76.56827133345176
Sweden,SWE,54,91.289138983367
Sweden,SWE,55,98.00738730681825
Sweden,SWE,56,104.62683786080699
Switzerland,CHE,36,0.11533313688255685
Switzerland,CHE,37,0.11533313688255685
Switzerland,CHE,38,0.6919988212953411
Switzerland,CHE,39,1.1533313688255686
Switzerland,CHE,40,2.0759964638860233
Switzerland,CHE,41,2.7679952851813643
Switzerland,CHE,42,3.4599941064767057
Switzerland,CHE,43,4.267326064654603
Switzerland,CHE,44,6.4586556654231835
Switzerland,CHE,45,9.91864977189989
Switzerland,CHE,46,24.104625608454384
Switzerland,CHE,47,30.44794813699501
Switzerland,CHE,48,38.290601445008875
Switzerland,CHE,49,38.290601445008875
Switzerland,CHE,50,56.628570209335415
Switzerland,CHE,51,74.38987328924917
Switzerland,CHE,52,98.95583144523378
Switzerland,CHE,53,129.74977899287646
Switzerland,CHE,54,156.73773302339475
Switzerland,CHE,55,253.7329011416251
Switzerland,CHE,56,253.7329011416251
Tanzania,TZA,56,0.015930005086928524
Thailand,THA,0,0.028813931558959904
Thailand,THA,1,0.028813931558959904
Thailand,THA,2,0.05762786311791981
Thailand,THA,3,0.05762786311791981
Thailand,THA,4,0.05762786311791981
Thailand,THA,5,0.07203482889739976
Thailand,THA,6,0.07203482889739976
Thailand,THA,7,0.20169752091271934
Thailand,THA,8,0.20169752091271934
Thailand,THA,9,0.20169752091271934
Thailand,THA,10,0.20169752091271934
Thailand,THA,11,0.2737323498101191
Thailand,THA,12,0.2737323498101191
Thailand,THA,13,0.2737323498101191
Thailand,THA,14,0.2737323498101191
Thailand,THA,15,0.3601741444869988
Thailand,THA,16,0.3601741444869988
Thailand,THA,17,0.3601741444869988
Thailand,THA,18,0.46102290494335846
Thailand,THA,19,0.46102290494335846
Thailand,THA,20,0.46102290494335846
Thailand,THA,21,0.47542987072283843
Thailand,THA,22,0.47542987072283843
Thailand,THA,23,0.47542987072283843
Thailand,THA,24,0.47542987072283843
Thailand,THA,25,0.4898368365023184
Thailand,THA,26,0.4898368365023184
Thailand,THA,27,0.5042438022817983
Thailand,THA,28,0.5042438022817983
Thailand,THA,29,0.5042438022817983
Thailand,THA,30,0.5042438022817983
Thailand,THA,31,0.5042438022817983
Thailand,THA,32,0.5042438022817983
Thailand,THA,33,0.5042438022817983
Thailand,THA,34,0.5042438022817983
Thailand,THA,35,0.5330577338407583
Thailand,THA,36,0.5762786311791981
Thailand,THA,37,0.5762786311791981
Thailand,THA,38,0.5762786311791981
Thailand,THA,39,0.605092562738158
Thailand,THA,40,0.605092562738158
Thailand,THA,41,0.605092562738158
Thailand,THA,42,0.619499528517638
Thailand,THA,43,0.619499528517638
Thailand,THA,44,0.6771273916355578
Thailand,THA,45,0.6771273916355578
Thailand,THA,46,0.6915343574150378
Thailand,THA,47,0.7203482889739976
Thailand,THA,48,0.7203482889739976
Thailand,THA,49,0.7635691863124375
Thailand,THA,50,0.8500109809893172
Thailand,THA,51,1.0084876045635967
Thailand,THA,52,1.0805224334609964
Thailand,THA,53,1.0805224334609964
Thailand,THA,54,1.0805224334609964
Thailand,THA,55,1.6423940988607146
Thailand,THA,56,2.117823969583553
Togo,TGO,46,0.11927066939828306
Togo,TGO,47,0.11927066939828306
Togo,TGO,48,0.11927066939828306
Togo,TGO,49,0.11927066939828306
Togo,TGO,50,0.11927066939828306
Togo,TGO,51,0.11927066939828306
Togo,TGO,52,0.11927066939828306
Togo,TGO,53,0.11927066939828306
Togo,TGO,54,0.11927066939828306
Togo,TGO,55,0.11927066939828306
Togo,TGO,56,0.11927066939828306
Trinidad and Tobago,TTO,53,0.7258321484123511
Trinidad and Tobago,TTO,54,0.7258321484123511
Trinidad and Tobago,TTO,55,1.4516642968247022
Trinidad and Tobago,TTO,56,3.6291607420617553
Tunisia,TUN,42,0.08401147395106634
Tunisia,TUN,43,0.08401147395106634
Tunisia,TUN,44,0.08401147395106634
Tunisia,TUN,45,0.08401147395106634
Tunisia,TUN,46,0.08401147395106634
Tunisia,TUN,47,0.08401147395106634
Tunisia,TUN,48,0.16802294790213268
Tunisia,TUN,49,0.16802294790213268
Tunisia,TUN,50,0.504068843706398
Tunisia,TUN,51,0.504068843706398
Tunisia,TUN,52,0.5880803176574644
Tunisia,TUN,53,1.3441835832170614
Tunisia,TUN,54,1.3441835832170614
Tunisia,TUN,55,1.5122065311191941
Tunisia,TUN,56,1.6802294790213268
Turkey,TUR,51,0.011928085572085894
Turkey,TUR,52,0.011928085572085894
Turkey,TUR,53,0.05964042786042947
Turkey,TUR,54,0.05964042786042947
Turkey,TUR,55,0.05964042786042947
Turkey,TUR,56,0.560620021888037
Ukraine,UKR,43,0.02294670897611463
Ukraine,UKR,44,0.02294670897611463
Ukraine,UKR,45,0.02294670897611463
Ukraine,UKR,46,0.02294670897611463
Ukraine,UKR,47,0.02294670897611463
Ukraine,UKR,48,0.02294670897611463
Ukraine,UKR,49,0.02294670897611463
Ukraine,UKR,50,0.02294670897611463
Ukraine,UKR,51,0.02294670897611463
Ukraine,UKR,52,0.06884012692834389
Ukraine,UKR,53,0.06884012692834389
Ukraine,UKR,54,0.06884012692834389
Ukraine,UKR,55,0.06884012692834389
Ukraine,UKR,56,0.1606269628328024
United Arab Emirates,ARE,8,0.40761548001308445
United Arab Emirates,ARE,9,0.40761548001308445
United Arab Emirates,ARE,10,0.40761548001308445
United Arab Emirates,ARE,11,0.40761548001308445
United Arab Emirates,ARE,12,0.5095193500163556
United Arab Emirates,ARE,13,0.5095193500163556
United Arab Emirates,ARE,14,0.5095193500163556
United Arab Emirates,ARE,15,0.5095193500163556
United Arab Emirates,ARE,16,0.5095193500163556
United Arab Emirates,ARE,17,0.5095193500163556
United Arab Emirates,ARE,18,0.7133270900228978
United Arab Emirates,ARE,19,0.7133270900228978
United Arab Emirates,ARE,20,0.7133270900228978
United Arab Emirates,ARE,21,0.8152309600261689
United Arab Emirates,ARE,22,0.8152309600261689
United Arab Emirates,ARE,23,0.8152309600261689
United Arab Emirates,ARE,24,0.8152309600261689
United Arab Emirates,ARE,25,0.8152309600261689
United Arab Emirates,ARE,26,0.8152309600261689
United Arab Emirates,ARE,27,0.9171348300294401
United Arab Emirates,ARE,28,0.9171348300294401
United Arab Emirates,ARE,29,0.9171348300294401
United Arab Emirates,ARE,30,0.9171348300294401
United Arab Emirates,ARE,31,0.9171348300294401
United Arab Emirates,ARE,32,1.1209425700359823
United Arab Emirates,ARE,33,1.3247503100425246
United Arab Emirates,ARE,34,1.3247503100425246
United Arab Emirates,ARE,35,1.3247503100425246
United Arab Emirates,ARE,36,1.3247503100425246
United Arab Emirates,ARE,37,1.3247503100425246
United Arab Emirates,ARE,38,1.9361735300621512
United Arab Emirates,ARE,39,1.9361735300621512
United Arab Emirates,ARE,40,1.9361735300621512
United Arab Emirates,ARE,41,2.1399812700686933
United Arab Emirates,ARE,42,2.1399812700686933
United Arab Emirates,ARE,43,2.75140449008832
United Arab Emirates,ARE,44,2.75140449008832
United Arab Emirates,ARE,45,2.75140449008832
United Arab Emirates,ARE,46,4.5856741501472005
United Arab Emirates,ARE,47,4.5856741501472005
United Arab Emirates,ARE,48,4.5856741501472005
United Arab Emirates,ARE,49,6.012328330192996
United Arab Emirates,ARE,50,7.540886380242063
United Arab Emirates,ARE,51,7.540886380242063
United Arab Emirates,ARE,52,8.661828950278045
United Arab Emirates,ARE,53,8.661828950278045
United Arab Emirates,ARE,54,8.661828950278045
United Arab Emirates,ARE,55,9.98657926032057
United Arab Emirates,ARE,56,9.98657926032057
United Kingdom,GBR,11,0.029702584457516747
United Kingdom,GBR,12,0.029702584457516747
United Kingdom,GBR,13,0.029702584457516747
United Kingdom,GBR,14,0.029702584457516747
United Kingdom,GBR,15,0.029702584457516747
United Kingdom,GBR,16,0.029702584457516747
United Kingdom,GBR,17,0.04455387668627512
United Kingdom,GBR,18,0.04455387668627512
United Kingdom,GBR,19,0.04455387668627512
United Kingdom,GBR,20,0.059405168915033495
United Kingdom,GBR,21,0.11881033783006699
United Kingdom,GBR,22,0.11881033783006699
United Kingdom,GBR,23,0.13366163005882536
United Kingdom,GBR,24,0.13366163005882536
United Kingdom,GBR,25,0.13366163005882536
United Kingdom,GBR,26,0.13366163005882536
United Kingdom,GBR,27,0.13366163005882536
United Kingdom,GBR,28,0.13366163005882536
United Kingdom,GBR,29,0.13366163005882536
United Kingdom,GBR,30,0.13366163005882536
United Kingdom,GBR,31,0.13366163005882536
United Kingdom,GBR,32,0.13366163005882536
United Kingdom,GBR,33,0.13366163005882536
United Kingdom,GBR,34,0.13366163005882536
United Kingdom,GBR,35,0.19306679897385887
United Kingdom,GBR,36,0.19306679897385887
United Kingdom,GBR,37,0.19306679897385887
United Kingdom,GBR,38,0.23762067566013398
United Kingdom,GBR,39,0.2970258445751675
United Kingdom,GBR,40,0.3415797212614426
United Kingdom,GBR,41,0.5346465202353015
United Kingdom,GBR,42,0.5792003969215765
United Kingdom,GBR,43,0.7574159036666771
United Kingdom,GBR,44,1.3217650083594954
United Kingdom,GBR,45,1.7524524829934882
United Kingdom,GBR,46,2.4801658022026483
United Kingdom,GBR,47,3.1187713680392584
United Kingdom,GBR,48,4.11380794736607
United Kingdom,GBR,49,4.796967389888954
United Kingdom,GBR,50,5.539532001326873
United Kingdom,GBR,51,6.831594425228852
United Kingdom,GBR,52,8.821667583882475
United Kingdom,GBR,53,11.910736367464215
United Kingdom,GBR,54,16.98987830969958
United Kingdom,GBR,55,20.71755265911793
United Kingdom,GBR,56,22.974949077889203
United States,USA,2,0.0030172144090549937
United States,USA,3,0.0030172144090549937
United States,USA,4,0.006034428818109987
United States,USA,5,0.006034428818109987
United States,USA,6,0.015086072045274969
United States,USA,7,0.015086072045274969
United States,USA,8,0.015086072045274969
United States,USA,9,0.015086072045274969
United States,USA,10,0.018103286454329962
United States,USA,11,0.021120500863384954
United States,USA,12,0.02413771527243995
United States,USA,13,0.03318935849960493
United States,USA,14,0.03318935849960493
United States,USA,15,0.03318935849960493
United States,USA,16,0.036206572908659924
United States,USA,17,0.036206572908659924
United States,USA,18,0.036206572908659924
United States,USA,19,0.036206572908659924
United States,USA,20,0.036206572908659924
United States,USA,21,0.03922378731771491
United States,USA,22,0.03922378731771491
United States,USA,23,0.04224100172676991
United States,USA,24,0.045258216135824904
United States,USA,25,0.045258216135824904
United States,USA,26,0.045258216135824904
United States,USA,27,0.045258216135824904
United States,USA,28,0.045258216135824904
United States,USA,29,0.045258216135824904
United States,USA,30,0.045258216135824904
United States,USA,31,0.045258216135824904
United States,USA,32,0.10560250431692478
United States,USA,33,0.10560250431692478
United States,USA,34,0.10560250431692478
United States,USA,35,0.15991236367991465
United States,USA,36,0.15991236367991465
United States,USA,37,0.1780156501342446
United States,USA,38,0.1780156501342446
United States,USA,39,0.1870672933614096
United States,USA,40,0.1870672933614096
United States,USA,41,0.1870672933614096
United States,USA,42,0.1931017221795196
United States,USA,43,0.3258591561779393
United States,USA,44,0.38922065876809414
United States,USA,45,0.446547732540139
United States,USA,46,0.6426666691287136
United States,USA,47,0.6426666691287136
United States,USA,48,0.6426666691287136
United States,USA,49,1.424125201073957
United States,USA,50,2.0999812287022754
United States,USA,51,2.9779906217372787
United States,USA,52,3.813759013045512
United States,USA,53,5.062885778394279
United States,USA,54,5.062885778394279
United States,USA,55,5.062885778394279
United States,USA,56,10.569302074919642
United States Virgin Islands,VIR,56,19.073413568826417
Uruguay,URY,55,1.1446929032187905
Uruguay,URY,56,1.717039354828186
Uzbekistan,UZB,55,0.12035205986311458
Uzbekistan,UZB,56,0.12035205986311458
Venezuela,VEN,53,0.06029109990018205
Venezuela,VEN,54,0.06029109990018205
Venezuela,VEN,55,0.06029109990018205
Venezuela,VEN,56,0.9948031483530039
Vietnam,VNM,3,0.020333438914714896
Vietnam,VNM,4,0.020333438914714896
Vietnam,VNM,5,0.020333438914714896
Vietnam,VNM,6,0.020333438914714896
Vietnam,VNM,7,0.020333438914714896
Vietnam,VNM,8,0.020333438914714896
Vietnam,VNM,9,0.020333438914714896
Vietnam,VNM,10,0.05083359728678724
Vietnam,VNM,11,0.06100031674414469
Vietnam,VNM,12,0.07116703620150214
Vietnam,VNM,13,0.08133375565885959
Vietnam,VNM,14,0.09150047511621703
Vietnam,VNM,15,0.10166719457357448
Vietnam,VNM,16,0.10166719457357448
Vietnam,VNM,17,0.12200063348828938
Vietnam,VNM,18,0.13216735294564683
Vietnam,VNM,19,0.14233407240300427
Vietnam,VNM,20,0.14233407240300427
Vietnam,VNM,21,0.15250079186036172
Vietnam,VNM,22,0.15250079186036172
Vietnam,VNM,23,0.16266751131771917
Vietnam,VNM,24,0.16266751131771917
Vietnam,VNM,25,0.16266751131771917
Vietnam,VNM,26,0.16266751131771917
Vietnam,VNM,27,0.16266751131771917
Vietnam,VNM,28,0.16266751131771917
Vietnam,VNM,29,0.16266751131771917
Vietnam,VNM,30,0.16266751131771917
Vietnam,VNM,31,0.16266751131771917
Vietnam,VNM,32,0.16266751131771917
Vietnam,VNM,33,0.16266751131771917
Vietnam,VNM,34,0.16266751131771917
Vietnam,VNM,35,0.16266751131771917
Vietnam,VNM,36,0.16266751131771917
Vietnam,VNM,37,0.16266751131771917
Vietnam,VNM,38,0.16266751131771917
Vietnam,VNM,39,0.16266751131771917
Vietnam,VNM,40,0.16266751131771917
Vietnam,VNM,41,0.16266751131771917
Vietnam,VNM,42,0.16266751131771917
Vietnam,VNM,43,0.16266751131771917
Vietnam,VNM,44,0.16266751131771917
Vietnam,VNM,45,0.16266751131771917
Vietnam,VNM,46,0.17283423077507662
Vietnam,VNM,47,0.2135011086045064
Vietnam,VNM,48,0.30500158372072345
Vietnam,VNM,49,0.3151683031780809
Vietnam,VNM,50,0.3558351810075107
Vietnam,VNM,51,0.3965020588369405
Vietnam,VNM,52,0.3965020588369405
Vietnam,VNM,53,0.4880025339531575
Vietnam,VNM,54,0.5388361312399448
Vietnam,VNM,55,0.5795030090693746
Vietnam,VNM,56,0.6201698868988044
World,OWID_WRL,0,0.03617479827700037
World,OWID_WRL,1,0.040279739925454305
World,OWID_WRL,2,0.07453034680474188
World,OWID_WRL,3,0.1085243948310011
World,OWID_WRL,4,0.1693288429987251
World,OWID_WRL,5,0.25835476499957
World,OWID_WRL,6,0.3589258353866916
World,OWID_WRL,7,0.5891874059796549
World,OWID_WRL,8,0.7780147218085363
World,OWID_WRL,9,1.0028885564879038
World,OWID_WRL,10,1.2604736449283886
World,OWID_WRL,11,1.5333239851240617
World,OWID_WRL,12,1.8673636117670012
World,OWID_WRL,13,2.2309075065082036
World,OWID_WRL,14,2.6464045689876508
World,OWID_WRL,15,3.1484902443641736
World,OWID_WRL,16,3.627229064115115
World,OWID_WRL,17,4.03836462609308
World,OWID_WRL,18,4.475156073373882
World,OWID_WRL,19,4.817918701019786
World,OWID_WRL,20,5.202243862856287
World,OWID_WRL,21,5.529228121040946
World,OWID_WRL,22,5.794509975072282
World,OWID_WRL,23,6.028748207887185
World,OWID_WRL,24,6.292490708800351
World,OWID_WRL,25,6.488373393087512
World,OWID_WRL,26,6.6521862207461275
World,OWID_WRL,27,9.16287115648177
World,OWID_WRL,28,9.406986905138265
World,OWID_WRL,29,9.647125991572821
World,OWID_WRL,30,9.716909999596538
World,OWID_WRL,31,9.847883294067522
World,OWID_WRL,32,9.979369706244562
World,OWID_WRL,33,10.109829883009489
World,OWID_WRL,34,10.176535184796865
World,OWID_WRL,35,10.293012904071746
World,OWID_WRL,36,10.404616005139088
World,OWID_WRL,37,10.556627125558398
World,OWID_WRL,38,10.730830586764661
World,OWID_WRL,39,10.955447862591
World,OWID_WRL,40,11.177884388166598
World,OWID_WRL,41,11.410198429583788
World,OWID_WRL,42,11.65662320791754
World,OWID_WRL,43,11.941531814205547
World,OWID_WRL,44,12.228108053038238
World,OWID_WRL,45,12.596013448280921
World,OWID_WRL,46,13.075137106311406
World,OWID_WRL,47,13.545281204485896
World,OWID_WRL,48,14.056474719144926
World,OWID_WRL,49,14.585627353515942
World,OWID_WRL,50,15.177893465731938
World,OWID_WRL,51,16.0682809651669
World,OWID_WRL,52,17.030120105170266
World,OWID_WRL,53,18.284179778772945
World,OWID_WRL,54,19.693072720178247
World,OWID_WRL,55,21.48757361768519
World,OWID_WRL,56,22.976384641808828
