country,category,url,Feb 02,Feb 03,Feb 04,Feb 05,Feb 06,Feb 07,Feb 08,Feb 09,Feb 10,Feb 11,Feb 12,Feb 13,Feb 14,Feb 15,Feb 16,Feb 17,Feb 18,Feb 19,Feb 20,Feb 21,Feb 22,Feb 23,Feb 24,Feb 25,Feb 26,Feb 27,Feb 28,Feb 29,Mar 01,Mar 02,Mar 03,Mar 04,Mar 05,Mar 06,Mar 07,Mar 08,Mar 09,Mar 10,Mar 11,Mar 12,Mar 13,Mar 14,Mar 15,Mar 16,Mar 17,Mar 18,Mar 19,Mar 20,Mar 21,Mar 22,Mar 23,Mar 24,Mar 25,Mar 26,Mar 27,Mar 28,Mar 29,Mar 30,Mar 31,Apr 01,Apr 02,Apr 03,Apr 04,Apr 05,Apr 06,Apr 07,Apr 08,Apr 09,Apr 10,Apr 11,Apr 12,Apr 13,Apr 14,Apr 15,Apr 16,Apr 17,Apr 18,Apr 19,Apr 20,Apr 21,Apr 22,Apr 23,Apr 24,Apr 25,Apr 26,Apr 27,Apr 28,Apr 29,Apr 30,May 01,May 02,May 03,May 04,May 05,May 06,May 07,May 08,May 09,May 10,May 11,May 12,May 13,May 14,May 15,May 16,May 17,May 18,May 19,May 20,May 21,May 22,May 23,May 24,May 25,May 26,May 27,May 28,May 29,May 30,May 31,Jun 01,Jun 02,Jun 03,Jun 04,Jun 05,Jun 06,Jun 07,Jun 08,Jun 09,Jun 10,Jun 11,Jun 12,Jun 13,Jun 14,Jun 15,Jun 16,Jun 17,Jun 18,Jun 19,Jun 20,Jun 21,Jun 22,Jun 23,Jun 24,Jun 25,Jun 26,Jun 27,Jun 28,Jun 29,Jun 30,Jul 01,Jul 02,Jul 03,Jul 04,Jul 05,Jul 06,Jul 07,Jul 08,Jul 09,Jul 10,Jul 11,Jul 12,Jul 13,Jul 14,Jul 15,Jul 16,Jul 17,Jul 18,Jul 19,Jul 20,Jul 21,Jul 22,Jul 23,Jul 24,Jul 25,Jul 26,Jul 27,Jul 28,Jul 29,Jul 30,Jul 31,Aug 01,Aug 02,Aug 03,Aug 04,Aug 05,Aug 06,Aug 07,Aug 08,Aug 09,Aug 10,Aug 11,Aug 12,Aug 13,Aug 14,Aug 15,Aug 16,Aug 17,Aug 18,Aug 19,Aug 20,Aug 21,Aug 22,Aug 23,Aug 24,Aug 25,Aug 26,Aug 27,Aug 28,Aug 29,Aug 30,Aug 31,Sep 01,Sep 02,Sep 03,Sep 04,Sep 05,Sep 06,Sep 07,Sep 08,Sep 09,Sep 10,Sep 11,Sep 12,Sep 13,Sep 14,Sep 15,Sep 16,Sep 17,Sep 18,Sep 19,Sep 20,Sep 21,Sep 22,Sep 23,Sep 24,Sep 25,Sep 26,Sep 27,Sep 28,Sep 29,Sep 30,Oct 01,Oct 02,Oct 03,Oct 04,Oct 05,Oct 06,Oct 07,Oct 08,Oct 09,Oct 10,Oct 11,Oct 12,Oct 13,Oct 14,Oct 15,Oct 16,Oct 17,Oct 18,Oct 19,Oct 20,Oct 21,Oct 22,Oct 23,Oct 24,Oct 25,Oct 26,Oct 27,Oct 28,Oct 29,Oct 30,Oct 31,Nov 01,Nov 02,Nov 03,Nov 04,Nov 05,Nov 06,Nov 07,Nov 08,Nov 09,Nov 10,Nov 11,Nov 12,Nov 13,Nov 14,Nov 15,Nov 16,Nov 17,Nov 18,Nov 19,Nov 20,Nov 21,Nov 22,Nov 23,Nov 24,Nov 25,Nov 26,Nov 27,Nov 28,Nov 29,Nov 30,Dec 01,Dec 02,Dec 03,Dec 04,Dec 05,Dec 06,Dec 07,Dec 08,Dec 09,Dec 10,Dec 11,Dec 12,Dec 13,Dec 14,Dec 15,Dec 16,Dec 17,Dec 18,Dec 19,Dec 20,Dec 21,Dec 22,Dec 23
Guatemala,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/guatemala/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Guinea,Africa,https://cdn.countryflags.com/thumbs/guinea/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Guinea-Bissau,Africa,https://cdn.countryflags.com/thumbs/guinea-bissau/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Guyana,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/guyana/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Haiti,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/haiti/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Honduras,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/honduras/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Hong Kong,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197570.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Hungary,Europe,https://cdn.countryflags.com/thumbs/hungary/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,2.0,4.0,4.0,5.0,7.0,9.0,12.0,13.0,16.0,18.0,29.0,31.0,36.0,47.0,55.0,70.0,74.0,92.0,113.0,144.0,158.0,195.0,223.0,256.0,298.0,361.0,398.0,439.0,465.0,522.0,554.0,588.0,633.0,639.0,699.0,743.0,818.0,1001.0,1110.0,1193.0,1229.0,1268.0,1253.0,729.0,847.0,829.0,784.0,811.0,842.0,825.0,850.0,877.0,899.0,927.0,931.0,976.0,983.0,998.0,983.0,1008.0,1005.0,1027.0,982.0,964.0,968.0,891.0,873.0,812.0,782.0,746.0,688.0,658.0,614.0,570.0,562.0,568.0,"",539.0,510.0,483.0,462.0,442.0,"",436.0,430.0,404.0,384.0,414.0,419.0,417.0,427.0,414.0,406.0,397.0,387.0,386.0,385.0,365.0,344.0,321.0,290.0,283.0,275.0,275.0,255.0,210.0,199.0,192.0,186.0,185.0,184.0,183.0,183.0,182.0,179.0,174.0,172.0,170.0,169.0,169.0,157.0,150.0,140.0,144.0,144.0,142.0,132.0,131.0,133.0,129.0,128.0,127.0,131.0,125.0,109.0,83.0,83.0,82.0,83.0,78.0,76.0,76.0,70.0,68.0,69.0,71.0,76.0,76.0,76.0,73.0,73.0,71.0,74.0,75.0,72.0,74.0,72.0,69.0,73.0,61.0,62.0,64.0,66.0,64.0,63.0,62.0,62.0,60.0,57.0,57.0,58.0,60.0,59.0,59.0,57.0,64.0,69.0,78.0,90.0,90.0,93.0,96.0,98.0,100.0,120.0,139.0,151.0,151.0,192.0,221.0,234.0,259.0,282.0,282.0,287.0,306.0,324.0,328.0,374.0,386.0,404.0,463.0,534.0,558.0,549.0,577.0,589.0,620.0,693.0,755.0,773.0,757.0,740.0,704.0,685.0,649.0,627.0,656.0,804.0,993.0,1174.0,1252.0,1418.0,1519.0,1538.0,1555.0,1642.0,1693.0,1712.0,1896.0,1960.0,2023.0,2132.0,2209.0,2245.0,2449.0,2602.0,2891.0,3166.0,3197.0,3753.0,4048.0,4205.0,4417.0,4767.0,4871.0,5183.0,5489.0,5612.0,5803.0,6061.0,6153.0,6352.0,6426.0,6690.0,7029.0,7013.0,7236.0,7477.0,7499.0,7532.0,7512.0,7358.0,7278.0,7461.0,7598.0,7718.0,7537.0,7591.0,7536.0,7590.0,7734.0,7884.0,7732.0,7693.0,7812.0,7695.0,7709.0,7932.0,8045.0,7945.0,7869.0,7841.0,7807.0,7646.0,7667.0,7845.0,7639.0,7522.0,7335.0,7295.0,7022.0,"","",""
Iceland,Europe,https://cdn.countryflags.com/thumbs/iceland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","",1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,6.0,6.0,10.0,12.0,13.0,13.0,17.0,18.0,20.0,20.0,26.0,30.0,37.0,40.0,43.0,44.0,41.0,37.0,36.0,38.0,43.0,40.0,38.0,38.0,40.0,40.0,35.0,31.0,33.0,30.0,27.0,28.0,27.0,21.0,18.0,15.0,15.0,14.0,14.0,13.0,10.0,8.0,6.0,5.0,6.0,6.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","","","","","","","","","","",1.0,1.0,0.0,1.0,"",2.0,2.0,1.0,1.0,1.0,1.0,"","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"",1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,6.0,"","","","","",15.0,15.0,18.0,"","","","","","",24.0,26.0,26.0,26.0,26.0,27.0,25.0,23.0,21.0,18.0,19.0,"",53.0,"",58.0,62.0,64.0,"",67.0,72.0,74.0,71.0,71.0,78.0,78.0,80.0,75.0,70.0,68.0,63.0,61.0,62.0,62.0,59.0,57.0,55.0,52.0,"","","","",43.0,45.0,45.0,42.0,42.0,42.0,41.0,40.0,39.0,38.0,38.0,38.0,"","","",33.0,32.0,33.0,33.0,33.0,33.0,33.0,32.0,33.0,34.0,34.0,34.0,29.0,"","",""
India,Asia & the Pacific,https://cdn.countryflags.com/thumbs/india/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Indonesia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/indonesia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Iran,Asia & the Pacific,https://cdn.countryflags.com/thumbs/iran/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Iraq,Asia & the Pacific,https://cdn.countryflags.com/thumbs/iraq/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Ireland,Europe,https://cdn.countryflags.com/thumbs/ireland/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18.0,17.0,18.0,26.0,32.0,44.0,36.0,38.0,41.0,55.0,61.0,80.0,98.0,133.0,151.0,177.0,218.0,239.0,290.0,331.0,380.0,442.0,513.0,571.0,596.0,656.0,655.0,704.0,738.0,702.0,829.0,828.0,837.0,838.0,825.0,856.0,853.0,868.0,868.0,881.0,856.0,852.0,811.0,816.0,820.0,774.0,778.0,742.0,745.0,736.0,758.0,771.0,753.0,760.0,736.0,740.0,705.0,684.0,672.0,680.0,657.0,614.0,585.0,539.0,539.0,555.0,512.0,486.0,459.0,419.0,386.0,395.0,386.0,368.0,367.0,315.0,316.0,303.0,304.0,305.0,287.0,263.0,231.0,197.0,173.0,184.0,176.0,194.0,166.0,154.0,139.0,122.0,125.0,122.0,110.0,102.0,89.0,79.0,76.0,81.0,78.0,69.0,60.0,48.0,44.0,41.0,41.0,43.0,40.0,37.0,30.0,26.0,22.0,20.0,22.0,21.0,21.0,18.0,20.0,22.0,20.0,19.0,20.0,12.0,13.0,11.0,13.0,12.0,11.0,13.0,12.0,12.0,12.0,10.0,10.0,12.0,13.0,14.0,13.0,11.0,10.0,11.0,11.0,10.0,10.0,6.0,6.0,8.0,10.0,10.0,14.0,17.0,10.0,11.0,12.0,13.0,12.0,14.0,13.0,12.0,11.0,15.0,16.0,21.0,22.0,17.0,16.0,18.0,20.0,21.0,27.0,26.0,26.0,29.0,32.0,30.0,33.0,35.0,36.0,40.0,40.0,44.0,48.0,49.0,49.0,49.0,50.0,49.0,53.0,52.0,54.0,60.0,68.0,65.0,76.0,80.0,74.0,82.0,90.0,94.0,90.0,94.0,100.0,102.0,108.0,111.0,117.0,122.0,122.0,117.0,120.0,134.0,150.0,150.0,156.0,159.0,179.0,194.0,201.0,221.0,240.0,234.0,238.0,244.0,260.0,274.0,298.0,315.0,324.0,310.0,311.0,312.0,319.0,344.0,354.0,327.0,330.0,327.0,322.0,325.0,327.0,306.0,315.0,307.0,295.0,279.0,283.0,291.0,279.0,282.0,285.0,275.0,254.0,254.0,276.0,273.0,274.0,290.0,287.0,275.0,277.0,291.0,291.0,269.0,247.0,253.0,243.0,257.0,259.0,224.0,228.0,234.0,239.0,230.0,233.0,232.0,215.0,215.0,203.0,204.0,190.0,192.0,197.0,198.0,198.0,211.0,206.0,206.0,220.0,"","",""
Israel,Asia & the Pacific,https://cdn.countryflags.com/thumbs/israel/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
